"4187","Industrial Services OF America Inc","-6620000","33847000","8719000","24210000","48466000","1687000","23369000",\N,"31235000","13437000","9232000","194232000",\N,"11425000",\N,"4401000","1797000",\N,"1734000","-4154000",\N,"-1","-1","63323000","1926000","-3453000","-1621000","4733000","-9033000","0"
"4281","Arconic Inc.","191000000","7700000000","5942000000","18947000000","36383000000","465000000","8311000000","23656000000","13199000000","11689000000",\N,\N,\N,"997000000","197000000","1462000000","490000000",\N,\N,"162000000","223000000","0","0","40179000000","1861000000","-798000000","-759000000","1497000000",\N,"5170000000"
"4447","Hess Corp","2025000000","8387000000","8382000000","28807000000","45553000000",\N,"8111000000","22238000000","21090000000","17717000000",\N,\N,"38373000000",\N,\N,"2949000000","419000000","419000000",\N,"1675000000","1822000000","6","6","43441000000","642000000","1682000000","-7051000000","5660000000",\N,"2208000000"
"4457","Amerco /NV/",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4515","American Airlines Inc","-1926000000","7011000000","11918000000","12976000000",\N,"1388000000","6762000000",\N,"-9962000000","-11343000000",\N,\N,\N,\N,\N,\N,"662000000",\N,\N,"-569000000","5000000",\N,\N,"23264000000","474000000","598000000","-1552000000","1148000000","41000000",\N
"4611","American Biltrite Inc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4828","American Crystal Sugar CO /MN/","548253000","391401000","320552000","405951000",\N,"280000","128360000","559290000","298809000","1180000","867842000","1479095000",\N,"299056000",\N,"54072000",\N,\N,\N,"6026000","3300000",\N,\N,"899480000","123000",\N,\N,\N,"568786000",\N
"4904","American Electric Power CO Inc","1259000000","4589000000","6823000000","38763000000","57454000000","2171000000","15586000000","39130000000","15237000000","6236000000",\N,\N,"14945000000",\N,\N,\N,"988000000",\N,\N,"604000000","-82000000","3","3","54367000000","279000000","-355000000","-3391000000","3804000000","2656000000","91000000"
"4962","American Express CO","4482000000",\N,\N,"3635000000",\N,\N,\N,"134254000000","18886000000","7525000000",\N,\N,\N,\N,\N,\N,"2226000000",\N,"2200000000","1969000000","1900000000","4","4","153140000000",\N,\N,\N,\N,\N,"3181000000"
"4969","American Express Credit Corp","339000000",\N,\N,\N,\N,\N,\N,"30627000000","3168000000","2999000000",\N,\N,"1088000000",\N,\N,\N,\N,"731000000",\N,"-51000000",\N,\N,\N,"33795000000",\N,\N,\N,\N,\N,\N
"4977","Aflac Inc","2866000000",\N,\N,"564000000","1022000000",\N,\N,"115116000000","15978000000","17387000000",\N,\N,"25364000000","2415000000",\N,\N,"261000000",\N,"178000000","1436000000","788000000","6","6","131094000000","2041000000","1945000000","-16952000000","14952000000","4658000000",\N
"5117","Emtec Inc/Nj","-12423000","33888000","42169000","3538000","9486000","700000",\N,"60878000","1397000","-15516000","38021000",\N,"224573000","33351000",\N,"5304000","3298000",\N,"2937000","-2584000",\N,\N,\N,"63704000","1769000","-2378000","-1286000","1748000","-11928000","13307000"
"5133","American Greetings Corp","49918000","661906000","368596000","372452000","821759000",\N,"286381000",\N,"681877000","1238396000",\N,"1842544000","1868739000",\N,\N,"49405000",\N,\N,"19184000","35996000",\N,"2","1","1583463000","86059000","-42002000","-163174000","162764000","94165000",\N
"5272","American International Group Inc","3438000000",\N,\N,"2213000000",\N,\N,\N,"449630000000","98002000000","14176000000",\N,\N,"65656000000","9235000000",\N,\N,"2319000000",\N,"4037000000","1570000000","447000000",\N,\N,"548633000000",\N,"-20564000000","16612000000","3676000000",\N,"1469000000"
"5513","Unum Group","894400000",\N,\N,"501600000",\N,\N,\N,"53623500000","8612600000","7371600000",\N,\N,"10515400000",\N,\N,"468500000",\N,\N,"139600000","355100000","185000000","3","3","62236100000",\N,"-305500000","-1113400000","1379600000","1239700000","201700000"
"5656","American International Ventures Inc /DE/","-5412524","10442","106414",\N,"528999",\N,"357993","1007407","882522",\N,\N,"0",\N,\N,\N,\N,"-26212",\N,"12600",\N,\N,\N,\N,"1889929",\N,"913260","-86870","-887361","-5897868",\N
"5768","American Science & Engineering, Inc.",\N,"254969000","68488000","16451000","59931000",\N,\N,"77204000","204245000","157471000","79419000","186680000",\N,"29533000","23618000","5114000","65000",\N,"73000","8992000",\N,"2","2","281449000","40418000",\N,\N,\N,"26268000",\N
"5981","American Vanguard Corp","36867000","222317000","113670000","45701000","116159000","16247000","36196000","174454000","225077000","174243000","161125000","366190000",\N,\N,"20750000","13487000","2872000",\N,"1891000","20026000",\N,"1","1","399890000","38476000","-16429000","-21101000","40424000","59323000",\N
"6176","Ampco Pittsburgh Corp","8355000","237582000","86424000","150297000","302057000",\N,\N,"341086000","192093000","139658000",\N,\N,\N,"40530000","1476000",\N,\N,"246000",\N,"5218000",\N,"1","1","533179000","78889000","-7303000","-9369000","25444000","16292000",\N
"6201","American Airlines Group Inc.","-1876000000","7072000000","9304000000","13119000000",\N,"1388000000","6735000000",\N,"-7987000000","-9462000000",\N,\N,\N,\N,\N,\N,"662000000",\N,\N,"-569000000","6000000","-6","-6","23510000000","480000000","489000000","-1571000000","1279000000","107000000",\N
"6207","Amrep Corp.","-2838000",\N,\N,"25286000","53236000",\N,\N,"123315000","72541000","63920000",\N,\N,"83001000",\N,\N,"3762000","1511000",\N,\N,"-1759000","881000",\N,\N,"195856000","13714000","-347000","-2172000","-11614000",\N,\N
"6281","Analog Devices Inc","651236000","4696185000","525079000","500867000","2228151000",\N,\N,\N,"4165359000","3788869000","1741001000","2701142000",\N,"396519000","512003000",\N,"26422000",\N,"29177000","162297000",\N,"2","2","5620347000","528833000","-349627000","-1339690000","814542000","824048000","283833000"
"6284","Analogic Corp","43071000","408795000","99939000","96769000","194573000",\N,\N,\N,"446319000","343186000","193184000",\N,"516571000",\N,"57230000","17775000",\N,\N,\N,"1128000","11224000","4","3","557996000","187011000","-26527000","-27899000","73710000","39963000","1849000"
"6292","Analysts International Corp",\N,"22168000","5297000","2366000","9858000",\N,\N,\N,"19148000","-8004000","23743000","105790000",\N,"23229000",\N,\N,"3000",\N,"3000","68000","89000","0","0","24719000","5792000",\N,\N,\N,"401000",\N
"6314","Anaren  Inc","15056000","123091000","15628000","40842000","114506000",\N,\N,"25907000","189738000","158182000","58809000","200000",\N,\N,"13607000",\N,"127000",\N,"104000","3450000","747000","1","1","215645000","44308000","-16773000","13534000","26251000","18139000","42297000"
"6494","Andrea Electronics Corp","-1492520","2697784","435161","266137","698598",\N,\N,\N,"3294597","-74872902","1759375","3324916","3324916","2355748","749879","573489",\N,\N,\N,"154637",\N,\N,\N,"3729758","1746363",\N,\N,\N,"-1346252",\N
"6732","NAC Global Technologies, Inc.","-33325","0","283530",\N,\N,\N,\N,\N,"-283530",\N,\N,\N,"0",\N,\N,\N,\N,\N,"0","0",\N,\N,\N,"0",\N,"14690","0","-14690","-20585",\N
"6769","Apache Corp",\N,"4962000000","5536000000","53280000000","94147000000",\N,"11355000000",\N,\N,"20161000000",\N,\N,\N,\N,\N,"7109000000",\N,"509000000",\N,"2876000000","2590000000","5","5","60737000000","160000000","4785000000","-13424000000","8504000000","5473000000","1289000000"
"6845","Apogee Enterprises, Inc.","19111000","251841000","122167000","168948000","426335000","10057000","20756000",\N,"333318000","211135000","145733000","700224000",\N,"118314000","6800000","26529000","1494000","895000","1000000","7796000","7700000","1","1","520141000","37767000","232000","-57132000",\N,"27419000","61342000"
"6879","Appalachian Power CO","1259000000","4589000000","6823000000","38763000000","57454000000","2171000000","15586000000","39130000000","15237000000","6236000000",\N,\N,"14945000000",\N,\N,\N,"988000000",\N,\N,"604000000","-82000000","3","3","54367000000","279000000","-355000000","-3391000000","3804000000","2656000000","91000000"
"6885","Stage Stores Inc","38179000","467332000","208072000","290701000","772370000",\N,\N,"330001000","464870000","94771000","459775000",\N,\N,"392727000",\N,"60426000",\N,\N,"2679000","22201000",\N,"1","1","794871000","17937000","-27226000","-49439000","75981000",\N,\N
"6951","Applied Materials Inc /DE","109000000","5102000000","2265000000","910000000","2917000000",\N,"1946000000","4867000000","7235000000","12700000000","3313000000","8719000000",\N,"1076000000","1237000000",\N,"95000000",\N,\N,"207000000",\N,"0","0","12102000000","1392000000","-1754000000","-4660000000","1851000000","411000000","3518000000"
"6955","Actuant Corp","87290000","561281000","319006000","115884000","292584000","7500000","390000000",\N,\N,"1161564000","617371000","1605342000",\N,\N,"22500000","54263000",\N,\N,"25900000","33024000","56500000","1","1","2007119000","68184000","-71177000","-84506000","182329000","169942000","866412000"
"7032","Aramark Corp","138248000","2161172000","2142512000","1000579000","2141729000","-37462000",\N,\N,"1538633000","161137000",\N,"13505426000",\N,"202567000",\N,"529213000","404033000",\N,"368900000","38871000",\N,\N,\N,"10476322000","136689000","-340547000","-481576000","745489000","582227000","4729474000"
"7039","Trecora Resources","11398000","41359000","12191000","40420000","68482000","1500000","14239000","38144000","83020000","36428000","30758000","222858000",\N,\N,\N,\N,"547000",\N,"-912000","5904000","-6650000","0","0","121453000","9508000","-8354000","-10185000","21373000","17456000",\N
"7084","Archer Daniels Midland CO",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"7286","Arizona Public Service CO",\N,"1005726000","1083542000","9416754000","14346367000",\N,"3199088000",\N,"3972806000","1624102000",\N,"3301804000",\N,\N,\N,"481262000","199645000",\N,\N,"237317000","2543000","3","3","13379615000","26202000","-305509000","-872994000","1171122000","851755000",\N
"7323","Entergy Arkansas, LLC","846673000","3683126000","4106321000","256039000",\N,"718516000","11920318000",\N,"9197089000","9704591000",\N,\N,"10302079000",\N,\N,\N,"569284000","606596000",\N,"30855000","49214000","5","5","43202502000","532569000","538151000","-3639797000","2940285000","1301181000","377172000"
"7332","Southwestern Energy CO","-707064000","808912000","767771000","5836976000","13028439000",\N,\N,"3701655000",\N,"1949150000",\N,\N,"2715043000","175147000",\N,"810953000","35657000","93296000",\N,"-443139000",\N,"-2","-2","6737527000","53583000","290889000","-1906677000","1653942000","-1115576000",\N
"7431","Armstrong World Industries Inc","131300000","1019900000","384700000","1005000000",\N,"33000000","1038000000",\N,"719100000","113100000","633200000","2618900000",\N,"418300000","30300000","112700000","53700000",\N,"47000000","76100000","8400000","2","2","2854300000","336400000","-273700000","-91900000","220000000","271200000",\N
"7536","Arrow Electronics Inc","506332000","7715301000","4910211000","599641000","1206935000",\N,"1587478000",\N,"3983222000","3279289000",\N,"20405128000",\N,"1849534000",\N,"115350000",\N,\N,"113628000","203642000","179408000","5","5","10785687000","409684000","-257681000","-409142000","675033000","804123000","1711703000"
"7623","Arts WAY Manufacturing CO Inc","2665087","20125762","5959005","9562698","23077653","1165177","7300957","14157454","17071222","14490551","10032263","36456830","36456830",\N,"175000","853000","413594",\N,"411737","1322940",\N,"1","1","31228676","1546605","226573","-3803163","5004271","4327825","993729"
"7789","Associated Banc-Corp","178973000",\N,\N,"253958000","523333000",\N,\N,"20551336000","2936399000","1281811000",\N,\N,"939282000",\N,\N,\N,"92292000",\N,\N,"75486000","-9722000","1","1","23487735000","737873000","1404516000","-1633722000","350484000",\N,"929168000"
"7951","Robertson Global Health Solutions Corp","-1198680","49824","3793344","7147","54599",\N,\N,"3880835","-3731270",\N,\N,\N,\N,"798610","264543",\N,"147587",\N,"28041",\N,\N,\N,\N,"149565","5764","451348","-1346","-534823","-1063153",\N
"8063","Astronics Corp","21874000","108010000","47968000","53537000","87267000","9268000","20715000","86855000","125134000","106889000","69442000",\N,\N,"36817000","44900000","6905000","1042000",\N,"1068000","9709000","9330000","2","1","211989000","7380000","-341000","-27379000","24178000","32625000","21923000"
"8146","Astronova, Inc.","10767000","70122000","13525000","7788000","33886000",\N,\N,"16076000","63837000","36092000","23728000","61224000",\N,\N,"3816000","1331000",\N,\N,\N,"847000","2461000","1","1","79913000","30999000","-3034000","18466000","3863000","2926000","795000"
"8177","Atlantic American Corp","4436000",\N,\N,\N,\N,\N,\N,"214441000","105736000","8621000",\N,\N,"139828000",\N,\N,\N,"2632000",\N,"2636000","646000",\N,"0","0","320177000","18951000","-2811000","-5638000","6115000","3648000","2128000"
"8192","Atlantic City Electric CO","285000000","1249000000","2527000000","8846000000","13625000000","-529000000","3648000000",\N,"4446000000","1109000000",\N,\N,"5081000000",\N,\N,"454000000","265000000",\N,\N,\N,\N,"1","1","15776000000","25000000","293000000","-969000000","592000000","670000000","1407000000"
"8328","Applied Minerals, Inc.","-9732399","3743822","1722797","4005680","3854968",\N,\N,"3852223",\N,\N,\N,\N,\N,\N,\N,\N,"12993",\N,"18206","0",\N,\N,\N,"7818460","3356103","1310807","-1372977","-6752263","-10312420",\N
"8411","Atwood Oceanics Inc","272171000","370534000","136667000","2537340000","3002162000",\N,"830000000",\N,"1939422000","1716441000",\N,\N,\N,\N,\N,\N,"6460000",\N,\N,"41133000",\N,"4","4","2943762000","77871000","304703000","-777437000","255603000","319410000",\N
"8497","Assuranceamerica Corp",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"8504","Ageagle Aerial Systems Inc.","741120","3382621","4556476","309877","629816","0","8500000","15435741","21459655","-20713343",\N,\N,\N,\N,\N,"1633467","302357",\N,"195125","0",\N,\N,"0","36895396",\N,"6289884","-10577573","2284743","866642",\N
"8670","Automatic Data Processing Inc","1405800000","26201000000","24732800000","728700000","2042900000",\N,\N,"26078200000","6189900000","13020300000",\N,"8928500000","11310100000","2620600000",\N,"317000000","9100000",\N,\N,"720200000",\N,"3","3","32268100000","1699100000","151000000","-1578400000","1577200000",\N,"3052600000"
"8818","Avery Dennison Corp",\N,"2411700000","2074500000","1015500000","2871100000",\N,\N,\N,"1580900000","1910800000","1577100000","6035600000",\N,"1179400000","105100000",\N,"72800000",\N,\N,"86400000","97700000","2","2","5105300000","235400000","-297600000","-160000000","513400000",\N,"764400000"
"8855","American Locker Group Inc","-614578","6056215","4463335","3233759","12095756","200000","400000","6991545","2971953","4386520","3908809","13676186",\N,"3991280","99000","744094","116382",\N,"107057","131433",\N,"0","0","9963498","413353","400000",\N,"-78221","-366395",\N
"8858","Avnet Inc","450073000","8356878000","4821444000","492606000","1184586000",\N,"1206993000","6185555000","4289125000","2802966000","2979801000","25458924000",\N,"2204319000",\N,"120676000","107653000",\N,\N,"99192000",\N,"3","3","10474680000","1009343000","-344083000","-353054000","696197000","625981000","1261288000"
"8868","Avon Products Inc","-42500000","3928900000","2704600000","1550200000","2711800000","391400000","2623900000","6149200000","1217100000","4357800000","6547800000",\N,"10717100000","5980000000","75200000","229600000","104300000",\N,\N,"256800000","331900000","0","0","7382500000","1209600000","-401300000","-213700000","556100000","314800000","374900000"
"8947","AZZ Inc","60456206","262431939","118899208","154476220","274929679","14286000","196428571","360270340","333934474","294092945",\N,"570594238",\N,"66188575",\N,"29363000","13072605",\N,"13107744","33912627",\N,"2","2","694204814","55597751","-30360044","-150141856","92737613","122035000","171886270"
"9092","Badger Meter Inc","28032000","121374000","94080000","70484000","152760000",\N,\N,\N,"171247000","155694000","122246000","319660000",\N,"77777000","9600000",\N,\N,\N,"-1113000","15439000",\N,\N,\N,"290453000",\N,"26779000","-59720000","34802000","44469000","35930000"
"9235","BKF Capital Group Inc","-823000",\N,\N,\N,\N,\N,\N,"35000","9790000","-65393000",\N,\N,"55000",\N,\N,\N,\N,\N,"0","0",\N,\N,\N,"9825000","6597000",\N,"-929000","-766000",\N,\N
"9263","Michael Baker Corp","2833000","252523000","125544000","17286000","60677000",\N,\N,"148257000","224600000","150087000","91966000",\N,\N,"88023000",\N,"17246000","6000",\N,"26000","3809000",\N,"0","0","373409000","77367000","-1409000","7699000","35027000","3943000","81598000"
"9326","Balchem Corp","40005000","211909000","30234000","52725000","100829000",\N,"0","39533000","273012000","214609000","89539000",\N,"310393000",\N,"3422000","9641000","10000",\N,\N,"19839000",\N,"1","1","312545000","144737000","-9843000","-14004000","53781000","59777000","28515000"
"9346","Protective Insurance Corp","31919000",\N,\N,"12257000",\N,\N,\N,"636312000","346712000","258358000",\N,\N,"262124000",\N,\N,\N,\N,\N,\N,"14687000","3661000",\N,\N,"983024000","71549000","-14886000","-59302000","55794000",\N,\N
"9389","Ball Corp",\N,"2339400000","1685800000","2288600000","4665100000","104100000","3085300000","6217100000","1114600000","3580800000","1318600000","8735700000",\N,"385500000","26800000",\N,"194900000","179800000","177300000","165000000","143900000","3","3","7507100000","174100000","-486900000","-356000000","853200000","790500000","2359400000"
"9466","Baltimore GAS & Electric CO","1171000000","10133000000","7784000000","45186000000","57370000000",\N,"17190000000","56737000000","21431000000","9893000000",\N,\N,"23489000000",\N,\N,"1881000000","903000000",\N,\N,"627000000","-171000000",\N,"1","78554000000","1486000000","-1085000000","-4576000000","6131000000","2380000000","2625000000"
"9631","Bank OF Nova Scotia",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"9892","Bard C R Inc /NJ/","530100000","1847200000","447600000","359300000","631900000",\N,"1409600000",\N,\N,"473200000",\N,"2958100000",\N,"817300000","203200000",\N,"39600000",\N,"37100000","202300000","174700000","6","6","4151300000","896300000","-263200000","-98200000","661200000",\N,"961600000"
"9984","Barnes Group Inc","95249000","618540000","199895000","233097000","634464000","699000","642119000",\N,"800118000","633446000",\N,"1229959000",\N,"281211000",\N,"57360000","12238000",\N,"9512000","23350000","15876000","2","2","1868596000","86356000","219276000","-332807000","136377000","136556000","579905000"
"10048","Barnwell Industries Inc",\N,"18885000","14315000","48624000","256153000","5764000","11400000","39765000","29643000","24095000",\N,"34040000","34062000",\N,\N,"10990000","790000",\N,"743000","-1097000","457000","-1","-1","69890000","8845000",\N,\N,\N,"-3023000",\N
"10254","Earthstone Energy Inc","1780000","6377000","5602000",\N,\N,\N,\N,"14382000","20298000","-2541000",\N,\N,"11378000",\N,\N,\N,\N,\N,"15000","302000","341000","1","1","34680000","2180000","3952000","-12417000","3867000","2041000",\N
"10329","Bassett Furniture Industries Inc","26713000","132508000","52580000","56624000","148157000",\N,\N,\N,"157280000","104319000","141322000",\N,\N,\N,\N,"5473000","295000",\N,"294000","-14699000","2010000","2","2","227180000","45566000","-28184000","-3807000","7956000","5080000","1731000"
"10456","Baxter International Inc","2326000000","9260000000","4759000000","6098000000","11869000000",\N,\N,\N,"6938000000","10888000000","7301000000","14190000000",\N,"3324000000","1156000000","712000000","113000000","165000000","135000000","563000000","415000000","4","4","20390000000","3270000000","-1115000000","-1569000000","3106000000",\N,"2502000000"
"10795","Becton Dickinson & CO",\N,"5322071000","1978055000","3303928000","7046045000","202404000","3761112000",\N,"4135889000","10435378000",\N,"7708382000",\N,"1923354000","471755000","510938000","134658000",\N,\N,"362880000",\N,"6","6","11360909000","1671165000",\N,\N,\N,"1557885000","1076077000"
"11199","Bemis CO Inc","173800000","1525000000","643000000","1351300000","2501400000",\N,\N,"2544800000",\N,"1900900000","947500000",\N,"5139200000","506700000","41600000","204300000","70900000",\N,\N,"104800000","79300000","2","2","4185700000","114100000",\N,\N,\N,"345500000","1034300000"
"11544","Berkley W R Corp","510592000",\N,\N,"267227000",\N,\N,\N,"15820430000","4306217000","4817807000",\N,\N,"5823554000",\N,\N,\N,"126302000",\N,"119000000","191285000","133000000","4","4","20155896000","905670000","97192000","-775068000","675458000",\N,"87865000"
"12040","Flanigans Enterprises Inc","1413000","11433000","8283000","31595000","52512000","1732000","11686000",\N,"18729000","18130000",\N,"77335000",\N,"14831000",\N,"2377000","806000",\N,"806000","765000",\N,\N,\N,"46744000","7221000","-1225000","-2030000","6212000","3571000",\N
"12208","Bio-Rad Laboratories, Inc.","163778000","1929932000","469920000","416938000","1012034000","200000","732414000","1425483000","2010735000","1523688000","1154138000","2069235000",\N,"682898000","214040000","130400000","51112000",\N,"46369000","59084000","87434000","6","6","3436753000","463388000","12588000","-412804000","278898000","257200000","495418000"
"12239","Spherix Inc","-3857024","4706401","731077","24009","332000",\N,\N,"3901551","854484","-35311218",\N,\N,"19922","2764836","727091","63675",\N,\N,\N,\N,\N,"-14","-14","4756035","4498237","3400781","1793",\N,"-3472005",\N
"12400","Black Hills Power Inc",\N,"113060000","51728000","701938000","1024768000","0","269944000",\N,"319458000","257887000",\N,\N,\N,\N,\N,"27621000",\N,\N,\N,"14309000","-7176000",\N,\N,"872923000","3805000","-6487000","-65098000","72578000","57581000",\N
"12659","H&R Block Inc","433948000","2462343000","2012205000","267880000",\N,"722000",\N,"3274232000","1263547000","1333445000",\N,\N,"2905943000","604469000",\N,"92407000","79957000",\N,"73559000","236853000","155617000","2","2","4537779000","1747584000","-584541000","-110937000","497108000","696686000","434782000"
"12779","Blue Ridge Real Estate CO","-1258634",\N,\N,"21043068","35557415",\N,\N,"22751047","27820445",\N,\N,"4341767","7129708",\N,\N,\N,"1128087",\N,"1155460","-1272000","75840","-1",\N,"50571492","497409","-11243088","9795463","1567876","-1362140",\N
"12927","Boeing CO","3900000000","57309000000","44982000000","9660000000","24305000000",\N,\N,\N,"5867000000","30037000000","13054000000",\N,"81698000000",\N,"3298000000","1811000000",\N,\N,"614000000","2007000000","410000000","5","5","88896000000","10341000000","-3477000000","-3757000000","7508000000","6311000000","5035000000"
"12978","Officemax Inc","416790000","1983884000","1056641000","352226000","1338837000","10232000","225962000",\N,"1034373000","-91373000","1784457000","6920384000",\N,\N,\N,"74124000","69765000",\N,\N,"248722000","35367000","5","5","3784315000","495056000","-34836000","-85244000","185201000","24278000",\N
